#hg19_chr	hg19_start	hg19_end	# Chromosome	Genomic Position Start	Genomic Position End	Cyto Location	Computed Cyto Location	MIM Number	Gene Symbols	Gene Name	Approved Symbol	Entrez Gene ID	Ensembl Gene ID	Comments	Phenotypes	Mouse Gene Symbol/ID
1	31404352	31538563	chr1	30931505	31065716	1p35.2	1p35.2	607204	PUM1, KIAA0099, SCA47	Pumilio RNA binding family member 1	PUM1	9698	ENSG00000134644		Spinocerebellar ataxia 47, 617931 (3), Autosomal dominant	Pum1 (MGI:1931749)
1	32666195	32670987	chr1	32200594	32205386	1p35.1	1p35.2	610162	CCDC28B, MGC1203	Coiled-coil domain-containing protein 28B	CCDC28B	79140	ENSG00000160050		{Bardet-Biedl syndrome 1, modifier of}, 209900 (3), Digenic recessive, Autosomal recessive	Ccdc28b (MGI:1913514)
1	32716865	32751767	chr1	32251264	32286166	1p35-p34.3	1p35.2	153390	LCK, IMD22	Lymphocyte-specific protein tyrosine kinase	LCK	3932	ENSG00000182866	LCK/TCRB fusion in leukemia; mutation identified in 1 IMD22 patient	?Immunodeficiency 22, 615758 (3), Autosomal recessive	Lck (MGI:96756)
1	33240838	33283632	chr1	32775237	32818031	1p35	1p35.1	603623	YARS1, YARS, CMTDIC, TYRRS, YTS, YRS	Tyrosyl-tRNA synthetase 1	YARS1	8565	ENSG00000134684		Charcot-Marie-Tooth disease, dominant intermediate C, 608323 (3), Autosomal dominant	Yars (MGI:2147627)
1	33351565	33360246	chr1	32885964	32894645	1p35-p34.2	1p35.1	142622	HPCA, DYT2	Hippocalcin, 23kD, Ca2+-binding protein	HPCA	3208	ENSG00000121905		Dystonia 2, torsion, autosomal recessive, 224500 (3), Autosomal recessive	Hpca (MGI:1336200)
1	33473540	33502511	chr1	33007939	33036910	1p34	1p35.1	103020	AK2	Adenylate kinase-2, mitochondrial	AK2	204	ENSG00000004455		Reticular dysgenesis, 267500 (3), Autosomal recessive	Ak2 (MGI:87978)
1	35225340	35227927	chr1	34759739	34762326	1p35.1	1p34.3	605425	GJB4, CX30.3, EKVP2	Gap junction protein, beta-4	GJB4	127534	ENSG00000189433		Erythrokeratodermia variabilis et progressiva 2, 617524 (3), Autosomal dominant	Gjb4 (MGI:95722)
1	35246814	35251964	chr1	34781213	34786363	1p35.1	1p34.3	603324	GJB3, CX31, DFNA2B, EKVP1	Gap junction protein, beta-3	GJB3	2707	ENSG00000188910	same YAC as GJA4	Deafness, autosomal dominant 2B, 612644 (3), Autosomal dominant; Deafness, autosomal recessive (3); Deafness, autosomal dominant, with peripheral neuropathy (3); Deafness, digenic, GJB2/GJB3, 220290 (3), Digenic dominant, Autosomal recessive; Erythrokeratodermia variabilis et progressiva 1, 133200 (3), Autosomal dominant, Autosomal recessive	Gjb3 (MGI:95721)
1	36554485	36559532	chr1	36088884	36093931	1p35.3-p34.1	1p34.3	610624	ADPRHL2, ARH3, CONDSIAS	ADP-ribosylhydrolase-like 2	ADPRS	54936	ENSG00000116863		Neurodegeneration, childhood-onset, stress-induced, with variable ataxia and seizures, 618170 (3), Autosomal recessive	Adprhl2 (MGI:2140364)
1	36560839	36591807	chr1	36095238	36126206	1p34.3-p32.3	1p34.3	120252	COL8A2, FECD1, PPCD2	Collagen VIII, alpha-2 polypeptide	COL8A2	1296	ENSG00000171812		Corneal dystrophy, posterior polymorphous 2, 609140 (3), Autosomal dominant; Corneal dystrophy, Fuchs endothelial, 1, 136800 (3), Autosomal dominant	Col8a2 (MGI:88464)
1	36931643	36948914	chr1	36466042	36483313	1p35-p34.3	1p34.3	138971	CSF3R, GCSFR, SCN7	Colony-stimulating factor-3 receptor (granulocyte)	CSF3R	1441	ENSG00000119535		Neutropenia, severe congenital, 7, autosomal recessive, 617014 (3), Autosomal recessive	Csf3r (MGI:1339755)
1	38000049	38019893	chr1	37534448	37554292	1p34.3	1p34.3	608241	SNIP1, PMRED	SMAD nuclear interacting protein 1	SNIP1	79753	ENSG00000163877		Psychomotor retardation, epilepsy, and craniofacial dysmorphism, 614501 (3), Autosomal recessive	Snip1 (MGI:2156003)
1	38076950	38100577	chr1	37611349	37634905	1p34.3	1p34.3	609595	RSPO1, FLJ40906	R-spondin 1	RSPO1	284654	ENSG00000169218		Palmoplantar hyperkeratosis with squamous cell carcinoma of skin and sex reversal, 610644 (3), Autosomal recessive; Palmoplantar hyperkeratosis and true hermaphroditism, 610644 (3), Autosomal recessive	Rspo1 (MGI:2183426)
1	39549838	39952809	chr1	39084166	39487137	1p32-p31	1p34.3	608271	MACF1, ACF7, KIAA1251, LIS9	Microtubule-actin cross-linking factor 1	MACF1	23499	ENSG00000127603		Lissencephaly 9 with complex brainstem malformation, 618325 (3), Autosomal dominant	
1	40303781	40349182	chr1	39838109	39883510	1p34.2	1p34.2	617840	TRIT1, IPT, COXPD35	tRNA isopentenyltransferase 1	TRIT1	54802	ENSG00000043514		Combined oxidative phosphorylation deficiency 35, 617873 (3), Autosomal recessive	Trit1 (MGI:1914216)
1	40420783	40435639	chr1	39955111	39969967	1p34.2	1p34.2	614397	MFSD2A, MCPH15	Major facilitator superfamily domain-containing protein 2A	MFSD2A	84879	ENSG00000168389		Microcephaly 15, primary, autosomal recessive, 616486 (3), Autosomal recessive	Mfsd2a (MGI:1923824)
1	40537132	40562923	chr1	40071460	40097251	1p32	1p34.2	600722	PPT1, CLN1	Palmitoyl-protein thioesterase 1	PPT1	5538	ENSG00000131238		Ceroid lipofuscinosis, neuronal, 1, 256730 (3), Autosomal recessive	Ppt1 (MGI:1298204)
1	40723749	40759851	chr1	40258077	40294179	1p34	1p34.2	606480	ZMPSTE24, FACE1, STE24, MADB	Zinc metalloproteinase STE24	ZMPSTE24	10269	ENSG00000084073		Restrictive dermopathy, lethal, 275210 (3), Autosomal recessive; Mandibuloacral dysplasia with type B lipodystrophy, 608612 (3), Autosomal recessive	Zmpste24 (MGI:1890508)
1	40766158	40783324	chr1	40300486	40317652	1p34.2	1p34.2	120260	COL9A2, EDM2, STL5	Collagen IX, alpha-2 polypeptide	COL9A2	1298	ENSG00000049089	mutation identified in1 STL5 family	?Stickler syndrome, type V, 614284 (3), Autosomal recessive; Epiphyseal dysplasia, multiple, 2, 600204 (3), Autosomal dominant	Col9a2 (MGI:88466)
1	41249458	41306128	chr1	40783786	40840456	1p34	1p34.2	603537	KCNQ4, DFNA2A	Potassium voltage-gated channel, KQT-like subfamily, member 4	KCNQ4	9132	ENSG00000117013		Deafness, autosomal dominant 2A, 600101 (3), Autosomal dominant	Kcnq4 (MGI:1926803)
1	41445367	41478236	chr1	40979695	41012564	1p34.1	1p34.2	123860	CTPS1, CTPS, IMD24	Cytidine 5'-triphosphate synthetase 1	CTPS1	1503	ENSG00000171793		Immunodeficiency 24, 615897 (3), Autosomal recessive	Ctps (MGI:1858304)
1	42922011	42939051	chr1	42456340	42473380	1p13.1-p12	1p34.2	609853	PPCS, CMD2C	Phosphopantothenoylcysteine synthetase	PPCS	79717	ENSG00000127125		Cardiomyopathy, dilated, 2C, 618189 (3), Autosomal recessive	Ppcs (MGI:1915237)
1	43198763	43205924	chr1	42733092	42740253	1p34.2	1p34.2	610036	CLDN19, HOMG5	Claudin 19	CLDN19	149461	ENSG00000164007		Hypomagnesemia 5, renal, with ocular involvement, 248190 (3), Autosomal recessive	Cldn19 (MGI:3033992)
1	43212044	43232698	chr1	42746373	42767027	1p34	1p34.2	610339	P3H1, LEPRE1, GROS1, OI8	Prolyl 3-hydroxylase 1	P3H1	64175	ENSG00000117385		Osteogenesis imperfecta, type VIII, 610915 (3), Autosomal recessive	P3h1 (MGI:1888921)
1	43272722	43283067	chr1	42807051	42817396	1p34.2	1p34.2	617853	SVBP, CCDC23, NEDAHM	Small vasohibin-binding protein	SVBP	374969	ENSG00000177868		Neurodevelopmental disorder with ataxia, hypotonia, and microcephaly, 618569 (3), Autosomal recessive	Svbp (MGI:1916466)
1	43282792	43310661	chr1	42817121	42844990	1p34	1p34.2	609017	ERMAP, SC, RD	Erythroblast membrane-associated protein	ERMAP	114625	ENSG00000164010		[Blood group, Scianna system], 111750 (3); [Blood group, Radin], 111620 (3)	Ermap (MGI:1349816)
1	43391023	43424538	chr1	42925352	42958867	1p34.2	1p34.2	138140	SLC2A1, GLUT1, HTLVR, DYT18, PED, GLUT1DS, EIG12, DYT9, SDCHCN	Solute carrier family 2 (facilitated glucose transporter), member 1	SLC2A1	6513	ENSG00000117394	probably in 1p33	Dystonia 9, 601042 (3), Autosomal dominant; GLUT1 deficiency syndrome 1, infantile onset, severe, 606777 (3), Autosomal dominant, Autosomal recessive; Stomatin-deficient cryohydrocytosis with neurologic defects, 608885 (3), Autosomal dominant; GLUT1 deficiency syndrome 2, childhood onset, 612126 (3), Autosomal dominant; {Epilepsy, idiopathic generalized, susceptibility to, 12}, 614847 (3), Autosomal dominant	Slc2a1 (MGI:95755)
1	43802545	43820136	chr1	43336874	43354465	1p34	1p34.2	159530	MPL, TPOR, MPLV, THCYT2	MPL proto-oncogene (thrombopoietin receptor)	MPL	4352	ENSG00000117400		Myelofibrosis with myeloid metaplasia, somatic, 254450 (3); Thrombocytopenia, congenital amegakaryocytic, 604498 (3), Autosomal recessive; Thrombocythemia 2, 601977 (3), Autosomal dominant, Somatic mutation	Mpl (MGI:97076)
1	43829067	43833744	chr1	43363396	43368073	1p34.2	1p34.2	611813	ELOVL1, SSC1, IKSHD	Elongation of very long chain fatty acids-like 1	ELOVL1	64834	ENSG00000066322		Ichthyotic keratoderma, spasticity, hypomyelination, and dysmorphic facies, 618527 (3), Autosomal dominant	Elovl1 (MGI:1858959)
1	43855554	43919917	chr1	43389883	43454246	1p34.2	1p34.2	615463	SZT2, KIAA0467, EIEE18	SZT2 subunit of KICSTOR complex	SZT2	23334	ENSG00000198198		Epileptic encephalopathy, early infantile, 18, 615476 (3), Autosomal recessive	Szt2 (MGI:3033336)
1	43987908	44089342	chr1	43522237	43623671	1p32	1p34.2	179590	PTPRF, LAR, BNAH2	Protein tyrosine phosphatase, receptor type, f polypeptide	PTPRF	5792	ENSG00000142949	mutation identified in 1 BNAH2 family	?Breasts and/or nipples, aplasia or hypoplasia of, 2, 616001 (3), Autosomal recessive	Ptprf (MGI:102695)
1	44173135	44396836	chr1	43707464	43931164	1p34.1	1p34.1	606494	ST3GAL3, SIAT6, ST3GALII, MRT12, EIEE15	ST3 beta-galactoside alpha-2,3-sialyltransferase 3	ST3GAL3	6487	ENSG00000126091	mutation identified in 1 EIEE15 family	Mental retardation, autosomal recessive 12, 611090 (3), Autosomal recessive; ?Epileptic encephalopathy, early infantile, 15, 615006 (3), Autosomal recessive	St3gal3 (MGI:1316659)
1	44462154	44497133	chr1	43996482	44031461	1p33	1p34.1	601019	SLC6A9, GLYT1, GCENSG	Solute carrier family 6 (neurotransmitter transporter, glycine), member 9	SLC6A9	6536	ENSG00000196517		Glycine encephalopathy with normal serum glycine, 617301 (3), Autosomal recessive	Slc6a9 (MGI:95760)
1	45285515	45308924	chr1	44819843	44843252	1p32	1p34.1	603673	PTCH2	Patched 2	PTCH2	8643	ENSG00000117425		Basal cell carcinoma, somatic, 605462 (3); Basal cell nevus syndrome, 109400 (3), Autosomal dominant; Medulloblastoma, somatic, 155255 (3)	Ptch2 (MGI:1095405)
1	45316193	45452393	chr1	44850521	44986721	1p34.1	1p34.1	606273	EIF2B3	Eukaryotic translation initiation factor 2B, subunit 3	EIF2B3	8891	ENSG00000070785		Leukoencephalopathy with vanishing white matter, 603896 (3), Autosomal recessive	Eif2b3 (MGI:1313286)
1	45477925	45481246	chr1	45012253	45015574	1p34	1p34.1	613521	UROD	Uroporphyrinogen decarboxylase	UROD	7389	ENSG00000126088		Porphyria, hepatoerythropoietic, 176100 (3), Autosomal dominant, Autosomal recessive; Porphyria cutanea tarda, 176100 (3), Autosomal dominant, Autosomal recessive	Urod (MGI:98916)
1	45794913	45806141	chr1	45329241	45340469	1p34.3-p32.1	1p34.1	604933	MUTYH, MYH	mutY DNA glycosylase	MUTYH	4595	ENSG00000132781		Gastric cancer, somatic, 613659 (3); Adenomas, multiple colorectal, 608456 (3), Autosomal recessive	Mutyh (MGI:1917853)
1	45805422	45809644	chr1	45339750	45343972	1p34.1	1p34.1	613931	TOE1, PCH7	Target of EGR1	TOE1	114034	ENSG00000132773		Pontocerebellar hypoplasia, type 7, 614969 (3), Autosomal recessive	Toe1 (MGI:1915526)
1	45965900	45979053	chr1	45500228	45513381	1p34.1	1p34.1	609831	MMACHC	Metabolism of cobalamin associated C	MMACHC	25974	ENSG00000132763		Methylmalonic aciduria and homocystinuria, cblC type, 277400 (3), Autosomal recessive	Mmachc (MGI:1914346)
1	45976706	45988561	chr1	45511034	45522889	1p34.1	1p34.1	176763	PRDX1, PRXI, PAGA, NKEFA	Peroxiredoxin 1	PRDX1	5052	ENSG00000117450	pseudogene PAGB on 9p22	Methylmalonic aciduria and homocystinuria, cblC type, digenic, 277400 (3), Autosomal recessive	Prdx1 (MGI:99523)
1	46654352	46685976	chr1	46188680	46220304	1p34-p33	1p34.1	606822	POMGNT1, MEB, MDDGA3, MDDGB3, MDDGC3, RP76, LGMDR15	Protein 0-mannose beta-1,2-N-acetylglucosaminyltransferase	POMGNT1	55624	ENSG00000085998		Muscular dystrophy-dystroglycanopathy (congenital with mental retardation), type B, 3, 613151 (3), Autosomal recessive; Muscular dystrophy-dystroglycanopathy (limb-girdle), type C, 3, 613157 (3), Autosomal recessive; Retinitis pigmentosa 76, 617123 (3), Autosomal recessive; Muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A, 3, 253280 (3), Autosomal recessive	Pomgnt1 (MGI:1915523)
1	46713359	46744148	chr1	46247687	46278476	1p32	1p34.1	603615	RAD54L, HR54, HRAD54	RAD54 like	RAD54L	8438	ENSG00000085999		Adenocarcinoma, colonic, somatic (3); {Breast cancer, invasive ductal}, 114480 (3), Autosomal dominant, Somatic mutation; Lymphoma, non-Hodgkin, somatic, 605027 (3)	Rad54l (MGI:894697)
1	46859988	46879516	chr1	46394316	46413844	1p33	1p33	602935	FAAH	Fatty acid amide hydrolase	FAAH	2166	ENSG00000117480		{Drug addiction, susceptibility to}, 606581 (3)	Faah (MGI:109609)
1	47681961	47698060	chr1	47216289	47232388	1p32	1p33	187040	TAL1, TCL5, SCL	T-cell acute lymphocytic leukemia-1	TAL1	6886	ENSG00000162367	proximal to MYCL1	Leukemia, T-cell acute lymphocytic, somatic, 613065 (3)	Tal1 (MGI:98480)
1	47715810	47780567	chr1	47250138	47314895	1p33	1p33	181590	STIL, SIL, MCPH7	SCL/TAL1-interrupting locus	STIL	6491	ENSG00000123473	within about 250kb of SCL	Microcephaly 7, primary, autosomal recessive, 612703 (3), Autosomal recessive	Stil (MGI:107477)
1	47881956	47883723	chr1	47416284	47418051	1p32	1p33	601094	FOXE3, FKHL12, ASMD, CTRCT34, ASGD2, AAT11	Forkhead box E3	FOXE3	2301	ENSG00000186790		Cataract 34, multiple types, 612968 (3); Anterior segment dysgenesis 2, multiple subtypes, 610256 (3), Autosomal recessive; {Aortic aneurysm, familial thoracic 11, susceptibility to}, 617349 (3), Autosomal dominant	
1	52838500	52870142	chr1	52372828	52404470	1p32	1p32.3	601902	ORC1, ORC1L	Origin recognition complex, subunit 1	ORC1	4998	ENSG00000085840		Meier-Gorlin syndrome 1, 224690 (3), Autosomal recessive	Orc1 (MGI:1328337)
1	53150120	53164018	chr1	52684448	52698346	1p32.3	1p32.3	615623	COA7, RESA1, SELRC1, C1orf163, SCAN3	Cytochrome C oxidase assembly factor	COA7	65260	ENSG00000162377		Spinocerebellar ataxia, autosomal recessive, with axonal neuropathy 3, 618387 (3), Autosomal recessive	Coa7 (MGI:1917143)
1	53392900	53517369	chr1	52927228	53051697	1p32	1p32.3	184755	SCP2	Sterol carrier protein-2	SCP2	6342	ENSG00000116171	mutation identified in 1 LKDMN patient	?Leukoencephalopathy with dystonia and motor neuropathy, 613724 (3), Autosomal recessive	Scp2 (MGI:98254)
1	53662495	53679868	chr1	53196823	53214196	1p32	1p32.3	600650	CPT2, IIAE4	Carnitine palmitoyltransferase II	CPT2	1376	ENSG00000157184	formerly at 1p13	CPT II deficiency, myopathic, stress-induced, 255110 (3), Autosomal dominant, Autosomal recessive; CPT II deficiency, infantile, 600649 (3), Autosomal recessive; CPT II deficiency, lethal neonatal, 608836 (3), Autosomal recessive; {Encephalopathy, acute, infection-induced, 4, susceptibility to}, 614212 (3), Autosomal dominant, Autosomal recessive	Cpt2 (MGI:109176)
1	53708035	53793741	chr1	53242363	53328069	1p34	1p32.3	602600	LRP8, APOER2, MCI1	Low density lipoprotein receptor-related protein 8 (Apolipoprotein E receptor 2)	LRP8	7804	ENSG00000157193		{Myocardial infarction, susceptibility to}, 608446 (3)	Lrp8 (MGI:1340044)
1	55222570	55230195	chr1	54756897	54764522	1p32.2	1p32.3	612036	PARS2, EIEE75	Prolyl-tRNA synthetase 2	PARS2	25973	ENSG00000162396		Epileptic encephalopathy, early infantile, 75, 618437 (3), Autosomal recessive	Pars2 (MGI:2386296)
1	55315299	55352867	chr1	54849626	54887194	1p33-p31.1	1p32.3	606418	DHCR24, KIAA0018	24-dehydrocholesterol reductase	DHCR24	1718	ENSG00000116133		Desmosterolosis, 602398 (3), Autosomal recessive	Dhcr24 (MGI:1922004)
1	55464605	55482844	chr1	54998932	55017171	1p31	1p32.3	606412	BSND	Barttin	BSND	7809	ENSG00000162399		Sensorineural deafness with mild renal dysfunction, 602522 (3), Autosomal recessive; Bartter syndrome, type 4a, 602522 (3), Autosomal recessive	Bsnd (MGI:2153465)
1	55505220	55530525	chr1	55039547	55064852	1p32.3	1p32.3	607786	PCSK9, NARC1, HCHOLA3, FH3, LDLCQ1, FHCL3	Proprotein convertase, subtilisin/kexin-type, 9	PCSK9	255738	ENSG00000169174		Hypercholesterolemia, familial, 3, 603776 (3), Autosomal dominant; {Low density lipoprotein cholesterol level QTL 1}, 603776 (3), Autosomal dominant	Pcsk9 (MGI:2140260)
1	57320468	57383895	chr1	56854795	56918222	1p32	1p32.2	120950	C8A	Complement component-8, alpha polypeptide	C8A	731	ENSG00000157131		C8 deficiency, type I, 613790 (3), Autosomal recessive	C8a (MGI:2668347)
1	57394879	57440055	chr1	56929206	56974382	1p32	1p32.2	120960	C8B	Complement component-8, beta polypeptide	C8B	732	ENSG00000021852		C8 deficiency, type II, 613789 (3), Autosomal recessive	C8b (MGI:88236)
1	57460450	59012397	chr1	56994777	58546725	1p32-p31	1p32.2-p32.1	603448	DAB1, SCA37	DAB adaptor protein 1	DAB1	1600	ENSG00000173406		Spinocerebellar ataxia 37, 615945 (3), Autosomal dominant	Dab1 (MGI:108554)
1	59041104	59042923	chr1	58575432	58577251	1p32	1p32.1	137290	TACSTD2, TROP2, M1S1	Tumor-associated calcium signal transducer 2	TACSTD2	4070	ENSG00000184292		Corneal dystrophy, gelatinous drop-like, 204870 (3), Autosomal recessive	Tacstd2 (MGI:1861606)
1	59120410	59165762	chr1	58654738	58700090	1p32.1	1p32.1	612176	MYSM1, 2ADUB, KIAA1915, BMFS4	MYB-like, SWIRM, and MPN domains-containing protein 1	MYSM1	114803	ENSG00000162601		Bone marrow failure syndrome 4, 618116 (3), Autosomal recessive	Mysm1 (MGI:2444584)
1	61542898	61928459	chr1	61077226	61462787	1p31.3-p31.2	1p31.3	600727	NFIA, BRMUTD	Nuclear factor I/A	NFIA	4774	ENSG00000162599		Brain malformations with or without urinary tract defects, 613735 (3), Autosomal dominant	Nfia (MGI:108056)
1	62920396	63154056	chr1	62454725	62688385	1p31.3	1p31.3	615730	DOCK7, KIAA1771, EIEE23	Dedicator of cytokinesis 7	DOCK7	85440	ENSG00000116641		Epileptic encephalopathy, early infantile, 23, 615859 (3), Autosomal recessive	Dock7 (MGI:1914549)
1	63063190	63071983	chr1	62597519	62606312	1p31	1p31.3	604774	ANGPTL3, ANGPT5, FHBL2	Angiopoietin-like 3	ANGPTL3	27329	ENSG00000132855		Hypobetalipoproteinemia, familial, 2, 605019 (3), Autosomal recessive	Angptl3 (MGI:1353627)
1	63788237	63790798	chr1	63322566	63325127	1p31	1p31.3	611539	FOXD3, AIS1, VAMAS2	Forkhead box D3	FOXD3	27022	ENSG00000187140		{Autoimmune disease, susceptibility to, 1}, 607836 (3), Autosomal dominant	Foxd3 (MGI:1347473)
1	63833297	63904223	chr1	63367626	63438552	1p22.3	1p31.3	604566	ALG6, CDG1C	ALG6 alpha-1,3-glucosyltransferase	ALG6	29929	ENSG00000088035		Congenital disorder of glycosylation, type Ic, 603147 (3), Autosomal recessive	Alg6 (MGI:2444031)
1	64059081	64125915	chr1	63593410	63660244	1p31	1p31.3	171900	PGM1, GSD14, CDG1T	Phosphoglucomutase-1	PGM1	5236	ENSG00000079739	distal to ACADM; formerly 1p22.1	Congenital disorder of glycosylation, type It, 614921 (3), Autosomal recessive	Pgm1 (MGI:97565)
1	64239687	64647180	chr1	63774016	64181497	1p31.3	1p31.3	602336	ROR1, NTRKR1	Receptor tyrosine kinase-like orphan receptor 1	ROR1	4919	ENSG00000185483	mutation identified in 1 DFNB108 family	?Deafness, autosomal recessive 108, 617654 (3), Autosomal recessive	Ror1 (MGI:1347520)
1	65730376	65881553	chr1	65264693	65415870	1p32.1-p31.3	1p31.3	608375	DNAJC6, DJC6, KIAA0473, PARK19	DNAJ heat shock protein family (Hsp40) member C6	DNAJC6	9829	ENSG00000116675		Parkinson disease 19b, early-onset, 615528 (3), Autosomal recessive; Parkinson disease 19a, juvenile-onset, 615528 (3), Autosomal recessive	Dnajc6 (MGI:1919935)
1	65886334	66107241	chr1	65420651	65641558	1p31	1p31.3	601007	LEPR, OBR, LEPRD	Leptin receptor	LEPR	3953	ENSG00000116678		Obesity, morbid, due to leptin receptor deficiency, 614963 (3), Autosomal recessive	Lepr (MGI:104993)
1	67465032	67520105	chr1	66999349	67054422	1p32-p31	1p31.3	610804	SLC35D1, UGTREL7, KIAA0260, SHNKND	Solute carrier family 35 (UDP-glucuronic acid/UDP-N-acetylgalactosamine dual transporter), member D1	SLC35D1	23169	ENSG00000116704		Schneckenbecken dysplasia, 269250 (3), Autosomal recessive	Slc35d1 (MGI:2140361)
1	67604321	67725661	chr1	67138638	67259978	1p31.3	1p31.3	607562	IL23R, IBD17	Interleukin 23 receptor	IL23R	149233	ENSG00000162594		{Inflammatory bowel disease 17, protection against}, 612261 (3); {Psoriasis, protection against}, 605606 (3)	Il23r (MGI:2181693)
1	68894504	68916004	chr1	68428821	68450321	1p31	1p31.3	180069	RPE65, RP20, LCA2	RPE65 retinoid isomerohydrolase	RPE65	6121	ENSG00000116745		Leber congenital amaurosis 2, 204100 (3), Autosomal recessive; Retinitis pigmentosa 87 with choroidal involvement, 618697 (3), Autosomal dominant; Retinitis pigmentosa 20, 613794 (3), Autosomal recessive	Rpe65 (MGI:98001)
1	70876900	70907631	chr1	70411217	70441948	1p31.1	1p31.1	607657	CTH	Cystathionine gamma-lyase	CTH	1491	ENSG00000116761	previously assigned to chr.16	Homocysteine, total plasma, elevated (3); Cystathioninuria, 219500 (3), Autosomal recessive	Cth (MGI:1339968)
1	74701070	75010111	chr1	74235386	74544427	1p31.1	1p31.1	613932	TNNI3K, CCDD	TNNI3-interacting kinase	TNNI3K	51086	ENSG00000116783		Cardiac conduction disease with or without dilated cardiomyopathy, 616117 (3), Autosomal dominant	Tnni3k (MGI:2443276)
